frame,images_centroid_x,images_centroid_y,images_delta_x,images_delta_y,images_distance,images2_centroid_x,images2_centroid_y,images2_delta_x,images2_delta_y,images2_distance,timestamp_s
445,17,16,2,-1,2.236067977,16,15,2,-5,5.385164807,22.25
446,15,17,-2,1,2.236067977,17,15,1,0,1,22.3
447,16,18,1,1,1.414213562,17,15,0,0,0,22.35
448,15,17,-1,-1,1.414213562,16,16,-1,1,1.414213562,22.4
449,15,16,0,-1,1,15,16,-1,0,1,22.45
450,15,16,0,0,0,15,16,0,0,0,22.5
451,15,17,0,1,1,16,16,1,0,1,22.55
452,15,17,0,0,0,16,15,0,-1,1,22.6
453,15,17,0,0,0,15,16,-1,1,1.414213562,22.65
454,15,17,0,0,0,15,17,0,1,1,22.7
455,16,17,1,0,1,17,16,2,-1,2.236067977,22.75
456,15,17,-1,0,1,16,17,-1,1,1.414213562,22.8
457,16,18,1,1,1.414213562,17,15,1,-2,2.236067977,22.85
458,17,18,1,0,1,17,16,0,1,1,22.9
459,14,17,-3,-1,3.16227766,15,16,-2,0,2,22.95
460,16,16,2,-1,2.236067977,16,17,1,1,1.414213562,23
461,17,17,1,1,1.414213562,16,16,0,-1,1,23.05
462,16,16,-1,-1,1.414213562,16,16,0,0,0,23.1
463,17,16,1,0,1,16,17,0,1,1,23.15
464,16,17,-1,1,1.414213562,16,16,0,-1,1,23.2
465,17,16,1,-1,1.414213562,15,16,-1,0,1,23.25
466,16,17,-1,1,1.414213562,15,15,0,-1,1,23.3
467,18,14,2,-3,3.605551275,15,16,0,1,1,23.35
468,16,14,-2,0,2,16,18,1,2,2.236067977,23.4
469,17,14,1,0,1,15,15,-1,-3,3.16227766,23.45
470,17,17,0,3,3,16,16,1,1,1.414213562,23.5
471,16,17,-1,0,1,14,16,-2,0,2,23.55
472,16,15,0,-2,2,14,15,0,-1,1,23.6
473,18,18,2,3,3.605551275,15,17,1,2,2.236067977,23.65
474,14,19,-4,1,4.123105626,15,17,0,0,0,23.7
475,17,19,3,0,3,15,16,0,-1,1,23.75
476,17,15,0,-4,4,13,18,-2,2,2.828427125,23.8
477,17,16,0,1,1,15,17,2,-1,2.236067977,23.85
478,16,18,-1,2,2.236067977,14,17,-1,0,1,23.9
479,16,18,0,0,0,15,17,1,0,1,23.95
480,16,17,0,-1,1,15,17,0,0,0,24
481,16,18,0,1,1,14,17,-1,0,1,24.05
482,16,16,0,-2,2,14,18,0,1,1,24.1
483,16,17,0,1,1,13,17,-1,-1,1.414213562,24.15
484,16,17,0,0,0,15,16,2,-1,2.236067977,24.2
485,16,18,0,1,1,15,15,0,-1,1,24.25
486,17,18,1,0,1,15,16,0,1,1,24.3
487,17,17,0,-1,1,15,16,0,0,0,24.35
488,17,18,0,1,1,15,15,0,-1,1,24.4
489,,,,,,16,16,1,1,1.414213562,24.45
490,,,,,,15,17,-1,1,1.414213562,24.5
491,19,17,2,-1,2.236067977,16,14,1,-3,3.16227766,24.55
492,18,16,-1,-1,1.414213562,,,,,,24.6
493,18,17,0,1,1,15,15,-1,1,1.414213562,24.65
494,18,17,0,0,0,15,15,0,0,0,24.7
495,19,16,1,-1,1.414213562,16,15,1,0,1,24.75
496,16,16,-3,0,3,15,14,-1,-1,1.414213562,24.8
497,18,17,2,1,2.236067977,14,15,-1,1,1.414213562,24.85
498,18,16,0,-1,1,15,15,1,0,1,24.9
499,15,14,-3,-2,3.605551275,,,,,,24.95
500,19,17,4,3,5,,,,,,25
501,17,16,-2,-1,2.236067977,14,15,-1,0,1,25.05
502,19,16,2,0,2,14,14,0,-1,1,25.1
503,18,15,-1,-1,1.414213562,15,17,1,3,3.16227766,25.15
504,17,15,-1,0,1,16,15,1,-2,2.236067977,25.2
505,18,15,1,0,1,15,16,-1,1,1.414213562,25.25
506,18,18,0,3,3,11,19,-4,3,5,25.3
507,,,,,,14,15,3,-4,5,25.35
508,18,16,0,-2,2,,,,,,25.4
509,17,16,-1,0,1,14,16,0,1,1,25.45
510,17,16,0,0,0,15,14,1,-2,2.236067977,25.5
511,17,17,0,1,1,15,14,0,0,0,25.55
512,18,12,1,-5,5.099019514,16,15,1,1,1.414213562,25.6
513,,,,,,16,17,0,2,2,25.65
514,17,17,-1,5,5.099019514,15,15,-1,-2,2.236067977,25.7
515,18,15,1,-2,2.236067977,15,16,0,1,1,25.75
516,18,16,0,1,1,16,16,1,0,1,25.8
517,20,15,2,-1,2.236067977,15,13,-1,-3,3.16227766,25.85
518,18,19,-2,4,4.472135955,,,,,,25.9
519,17,19,-1,0,1,15,17,0,4,4,25.95
520,18,18,1,-1,1.414213562,15,16,0,-1,1,26
521,17,20,-1,2,2.236067977,16,17,1,1,1.414213562,26.05
522,16,18,-1,-2,2.236067977,16,17,0,0,0,26.1
523,18,18,2,0,2,15,18,-1,1,1.414213562,26.15
524,,,,,,16,17,1,-1,1.414213562,26.2
525,15,18,-3,0,3,16,18,0,1,1,26.25
526,18,18,3,0,3,16,17,0,-1,1,26.3
527,18,17,0,-1,1,16,16,0,-1,1,26.35
528,16,17,-2,0,2,16,16,0,0,0,26.4
529,18,17,2,0,2,17,16,1,0,1,26.45
530,19,18,1,1,1.414213562,16,16,-1,0,1,26.5
531,18,18,-1,0,1,17,16,1,0,1,26.55
532,19,18,1,0,1,17,15,0,-1,1,26.6
533,19,17,0,-1,1,16,15,-1,0,1,26.65
534,16,18,-3,1,3.16227766,,,,,,26.7
535,18,17,2,-1,2.236067977,17,16,1,1,1.414213562,26.75
536,18,20,0,3,3,18,16,1,0,1,26.8
537,18,17,0,-3,3,17,15,-1,-1,1.414213562,26.85
538,18,17,0,0,0,,,,,,26.9
539,18,15,0,-2,2,16,16,-1,1,1.414213562,26.95
540,19,17,1,2,2.236067977,16,16,0,0,0,27
541,17,16,-2,-1,2.236067977,16,15,0,-1,1,27.05
542,19,16,2,0,2,17,16,1,1,1.414213562,27.1
543,15,15,-4,-1,4.123105626,16,16,-1,0,1,27.15
544,,,,,,16,16,0,0,0,27.2
545,19,17,4,2,4.472135955,14,18,-2,2,2.828427125,27.25
546,17,17,-2,0,2,15,19,1,1,1.414213562,27.3
547,18,17,1,0,1,15,16,0,-3,3,27.35
548,17,18,-1,1,1.414213562,16,17,1,1,1.414213562,27.4
549,18,17,1,-1,1.414213562,15,17,-1,0,1,27.45
550,18,17,0,0,0,15,16,0,-1,1,27.5
551,18,16,0,-1,1,15,17,0,1,1,27.55
552,17,17,-1,1,1.414213562,17,17,2,0,2,27.6
553,17,16,0,-1,1,17,16,0,-1,1,27.65
554,18,17,1,1,1.414213562,17,16,0,0,0,27.7
555,16,10,-2,-7,7.280109889,16,17,-1,1,1.414213562,27.75
556,17,17,1,7,7.071067812,16,19,0,2,2,27.8
557,18,17,1,0,1,17,18,1,-1,1.414213562,27.85
558,17,16,-1,-1,1.414213562,16,16,-1,-2,2.236067977,27.9
559,16,16,-1,0,1,,,,,,27.95
560,17,17,1,1,1.414213562,17,17,1,1,1.414213562,28
561,17,17,0,0,0,17,18,0,1,1,28.05
562,17,16,0,-1,1,16,17,-1,-1,1.414213562,28.1
563,17,18,0,2,2,15,15,-1,-2,2.236067977,28.15
564,16,18,-1,0,1,15,15,0,0,0,28.2
565,15,16,-1,-2,2.236067977,16,16,1,1,1.414213562,28.25
566,15,15,0,-1,1,15,15,-1,-1,1.414213562,28.3
567,17,18,2,3,3.605551275,15,16,0,1,1,28.35
568,18,17,1,-1,1.414213562,16,18,1,2,2.236067977,28.4
569,17,18,-1,1,1.414213562,14,17,-2,-1,2.236067977,28.45
570,17,18,0,0,0,15,17,1,0,1,28.5
571,15,17,-2,-1,2.236067977,15,18,0,1,1,28.55
572,16,18,1,1,1.414213562,16,18,1,0,1,28.6
573,17,18,1,0,1,15,17,-1,-1,1.414213562,28.65
574,18,19,1,1,1.414213562,15,18,0,1,1,28.7
575,16,18,-2,-1,2.236067977,16,17,1,-1,1.414213562,28.75
576,16,18,0,0,0,16,18,0,1,1,28.8
577,16,18,0,0,0,15,18,-1,0,1,28.85
578,17,18,1,0,1,16,17,1,-1,1.414213562,28.9
579,17,17,0,-1,1,16,19,0,2,2,28.95
580,16,19,-1,2,2.236067977,16,17,0,-2,2,29
581,17,19,1,0,1,16,18,0,1,1,29.05
582,17,19,0,0,0,17,18,1,0,1,29.1
583,16,18,-1,-1,1.414213562,15,16,-2,-2,2.828427125,29.15
584,16,17,0,-1,1,14,16,-1,0,1,29.2
585,17,16,1,-1,1.414213562,16,14,2,-2,2.828427125,29.25
586,19,16,2,0,2,16,17,0,3,3,29.3
587,17,16,-2,0,2,17,19,1,2,2.236067977,29.35
588,17,18,0,2,2,17,18,0,-1,1,29.4
589,17,16,0,-2,2,17,18,0,0,0,29.45
590,17,17,0,1,1,16,18,-1,0,1,29.5
591,17,17,0,0,0,16,16,0,-2,2,29.55
592,17,16,0,-1,1,15,17,-1,1,1.414213562,29.6
593,16,17,-1,1,1.414213562,16,16,1,-1,1.414213562,29.65
594,17,15,1,-2,2.236067977,15,15,-1,-1,1.414213562,29.7
595,17,18,0,3,3,17,15,2,0,2,29.75
596,17,17,0,-1,1,16,19,-1,4,4.123105626,29.8
597,17,16,0,-1,1,16,18,0,-1,1,29.85
598,17,16,0,0,0,16,17,0,-1,1,29.9
599,16,16,-1,0,1,15,17,-1,0,1,29.95
600,18,17,2,1,2.236067977,15,18,0,1,1,30
601,16,18,-2,1,2.236067977,16,18,1,0,1,30.05
602,17,18,1,0,1,15,17,-1,-1,1.414213562,30.1
603,17,16,0,-2,2,15,17,0,0,0,30.15
604,17,17,0,1,1,16,18,1,1,1.414213562,30.2
605,17,18,0,1,1,16,17,0,-1,1,30.25
606,16,17,-1,-1,1.414213562,18,15,2,-2,2.828427125,30.3
607,15,18,-1,1,1.414213562,16,17,-2,2,2.828427125,30.35
608,16,19,1,1,1.414213562,16,17,0,0,0,30.4
609,17,19,1,0,1,18,15,2,-2,2.828427125,30.45
610,16,17,-1,-2,2.236067977,17,18,-1,3,3.16227766,30.5
611,16,17,0,0,0,17,18,0,0,0,30.55
612,16,16,0,-1,1,18,15,1,-3,3.16227766,30.6
613,16,19,0,3,3,17,17,-1,2,2.236067977,30.65
614,18,18,2,-1,2.236067977,17,17,0,0,0,30.7
615,16,18,-2,0,2,16,16,-1,-1,1.414213562,30.75
616,16,19,0,1,1,16,17,0,1,1,30.8
617,17,18,1,-1,1.414213562,14,15,-2,-2,2.828427125,30.85
618,15,17,-2,-1,2.236067977,15,17,1,2,2.236067977,30.9
619,16,17,1,0,1,17,16,2,-1,2.236067977,30.95
620,16,17,0,0,0,14,17,-3,1,3.16227766,31
621,17,19,1,2,2.236067977,16,17,2,0,2,31.05
622,15,18,-2,-1,2.236067977,16,16,0,-1,1,31.1
623,18,18,3,0,3,16,18,0,2,2,31.15
624,16,17,-2,-1,2.236067977,16,18,0,0,0,31.2
625,17,16,1,-1,1.414213562,16,18,0,0,0,31.25
626,16,16,-1,0,1,17,16,1,-2,2.236067977,31.3
627,17,16,1,0,1,17,17,0,1,1,31.35
628,18,16,1,0,1,17,16,0,-1,1,31.4
629,16,16,-2,0,2,17,16,0,0,0,31.45
630,15,17,-1,1,1.414213562,16,19,-1,3,3.16227766,31.5
631,15,16,0,-1,1,17,17,1,-2,2.236067977,31.55
632,17,17,2,1,2.236067977,18,17,1,0,1,31.6
633,,,,,,,,,,,31.65
634,17,17,0,0,0,16,17,-2,0,2,31.7
635,18,17,1,0,1,16,17,0,0,0,31.75
636,17,17,-1,0,1,16,18,0,1,1,31.8
637,17,16,0,-1,1,16,17,0,-1,1,31.85
638,15,16,-2,0,2,17,17,1,0,1,31.9
639,17,16,2,0,2,16,17,-1,0,1,31.95
640,15,17,-2,1,2.236067977,16,17,0,0,0,32
641,16,17,1,0,1,16,17,0,0,0,32.05
642,15,16,-1,-1,1.414213562,16,18,0,1,1,32.1
643,16,16,1,0,1,17,17,1,-1,1.414213562,32.15
644,16,16,0,0,0,17,17,0,0,0,32.2
645,17,16,1,0,1,16,17,-1,0,1,32.25
646,16,16,-1,0,1,15,13,-1,-4,4.123105626,32.3
647,16,16,0,0,0,17,18,2,5,5.385164807,32.35
648,16,16,0,0,0,18,18,1,0,1,32.4
649,,,,,,,,,,,32.45
650,16,16,0,0,0,17,17,-1,-1,1.414213562,32.5
651,17,17,1,1,1.414213562,,,,,,32.55
652,16,16,-1,-1,1.414213562,17,18,0,1,1,32.6
653,16,16,0,0,0,16,18,-1,0,1,32.65
654,18,16,2,0,2,18,19,2,1,2.236067977,32.7
655,17,16,-1,0,1,17,18,-1,-1,1.414213562,32.75
656,18,14,1,-2,2.236067977,16,17,-1,-1,1.414213562,32.8
657,16,15,-2,1,2.236067977,18,17,2,0,2,32.85
658,15,17,-1,2,2.236067977,18,18,0,1,1,32.9
659,16,18,1,1,1.414213562,16,17,-2,-1,2.236067977,32.95
660,14,16,-2,-2,2.828427125,18,18,2,1,2.236067977,33
661,16,16,2,0,2,18,16,0,-2,2,33.05
662,15,16,-1,0,1,16,15,-2,-1,2.236067977,33.1
663,15,17,0,1,1,16,16,0,1,1,33.15
664,14,17,-1,0,1,16,16,0,0,0,33.2
665,14,16,0,-1,1,16,16,0,0,0,33.25
666,14,16,0,0,0,16,17,0,1,1,33.3
667,13,17,-1,1,1.414213562,17,18,1,1,1.414213562,33.35
668,13,16,0,-1,1,16,16,-1,-2,2.236067977,33.4
669,15,16,2,0,2,15,16,-1,0,1,33.45
670,14,15,-1,-1,1.414213562,,,,,,33.5
671,14,15,0,0,0,16,15,1,-1,1.414213562,33.55
672,14,16,0,1,1,12,19,-4,4,5.656854249,33.6
673,13,17,-1,1,1.414213562,16,17,4,-2,4.472135955,33.65
674,14,17,1,0,1,15,16,-1,-1,1.414213562,33.7
675,,,,,,16,17,1,1,1.414213562,33.75
676,16,18,2,1,2.236067977,17,18,1,1,1.414213562,33.8
677,18,18,2,0,2,16,19,-1,1,1.414213562,33.85
678,16,18,-2,0,2,16,18,0,-1,1,33.9
679,15,18,-1,0,1,17,19,1,1,1.414213562,33.95
680,16,18,1,0,1,17,19,0,0,0,34
681,16,18,0,0,0,16,19,-1,0,1,34.05
682,17,18,1,0,1,17,19,1,0,1,34.1
683,18,18,1,0,1,17,19,0,0,0,34.15
684,18,18,0,0,0,17,17,0,-2,2,34.2
685,17,19,-1,1,1.414213562,17,18,0,1,1,34.25
686,17,19,0,0,0,17,19,0,1,1,34.3
687,17,19,0,0,0,19,20,2,1,2.236067977,34.35
688,16,19,-1,0,1,18,19,-1,-1,1.414213562,34.4
689,17,19,1,0,1,17,20,-1,1,1.414213562,34.45
690,,,,,,18,18,1,-2,2.236067977,34.5
691,18,20,1,1,1.414213562,19,19,1,1,1.414213562,34.55
692,16,19,-2,-1,2.236067977,19,20,0,1,1,34.6
693,17,20,1,1,1.414213562,18,20,-1,0,1,34.65
694,15,19,-2,-1,2.236067977,18,20,0,0,0,34.7
695,17,18,2,-1,2.236067977,18,18,0,-2,2,34.75
696,15,18,-2,0,2,16,19,-2,1,2.236067977,34.8
697,16,18,1,0,1,19,19,3,0,3,34.85
698,16,17,0,-1,1,18,19,-1,0,1,34.9
699,16,18,0,1,1,16,19,-2,0,2,34.95
700,17,18,1,0,1,17,19,1,0,1,35
701,17,19,0,1,1,17,19,0,0,0,35.05
702,17,18,0,-1,1,17,19,0,0,0,35.1
703,17,19,0,1,1,18,19,1,0,1,35.15
704,17,19,0,0,0,17,20,-1,1,1.414213562,35.2
705,18,18,1,-1,1.414213562,17,19,0,-1,1,35.25
706,17,17,-1,-1,1.414213562,16,18,-1,-1,1.414213562,35.3
707,18,17,1,0,1,16,18,0,0,0,35.35
708,18,18,0,1,1,15,17,-1,-1,1.414213562,35.4
709,18,16,0,-2,2,15,16,0,-1,1,35.45
710,18,17,0,1,1,15,18,0,2,2,35.5
711,18,17,0,0,0,15,18,0,0,0,35.55
712,17,19,-1,2,2.236067977,15,17,0,-1,1,35.6
713,18,18,1,-1,1.414213562,15,17,0,0,0,35.65
714,,,,,,15,20,0,3,3,35.7
715,,,,,,16,18,1,-2,2.236067977,35.75
716,17,18,-1,0,1,15,17,-1,-1,1.414213562,35.8
717,16,19,-1,1,1.414213562,16,17,1,0,1,35.85
718,15,18,-1,-1,1.414213562,15,18,-1,1,1.414213562,35.9
719,19,16,4,-2,4.472135955,14,14,-1,-4,4.123105626,35.95
720,16,20,-3,4,5,17,18,3,4,5,36
721,16,18,0,-2,2,14,15,-3,-3,4.242640687,36.05
722,15,18,-1,0,1,16,18,2,3,3.605551275,36.1
723,18,17,3,-1,3.16227766,17,19,1,1,1.414213562,36.15
724,17,19,-1,2,2.236067977,18,19,1,0,1,36.2
725,,,,,,17,19,-1,0,1,36.25
726,15,18,-2,-1,2.236067977,17,17,0,-2,2,36.3
727,16,16,1,-2,2.236067977,16,17,-1,0,1,36.35
728,16,19,0,3,3,16,18,0,1,1,36.4
729,16,18,0,-1,1,17,19,1,1,1.414213562,36.45
730,16,18,0,0,0,16,18,-1,-1,1.414213562,36.5
731,17,18,1,0,1,16,19,0,1,1,36.55
732,16,17,-1,-1,1.414213562,16,17,0,-2,2,36.6
733,16,16,0,-1,1,,,,,,36.65
734,16,18,0,2,2,16,18,0,1,1,36.7
735,16,17,0,-1,1,17,16,1,-2,2.236067977,36.75
736,17,16,1,-1,1.414213562,18,19,1,3,3.16227766,36.8
737,16,18,-1,2,2.236067977,18,19,0,0,0,36.85
738,16,16,0,-2,2,18,19,0,0,0,36.9
739,16,16,0,0,0,17,18,-1,-1,1.414213562,36.95
740,17,16,1,0,1,17,18,0,0,0,37
741,,,,,,18,18,1,0,1,37.05
742,17,16,0,0,0,18,18,0,0,0,37.1
743,,,,,,,,,,,37.15
744,18,17,1,1,1.414213562,,,,,,37.2
745,19,17,1,0,1,19,19,1,1,1.414213562,37.25
746,19,17,0,0,0,18,18,-1,-1,1.414213562,37.3
747,18,18,-1,1,1.414213562,18,18,0,0,0,37.35
748,19,16,1,-2,2.236067977,18,18,0,0,0,37.4
749,18,18,-1,2,2.236067977,15,19,-3,1,3.16227766,37.45
750,17,18,-1,0,1,16,20,1,1,1.414213562,37.5
751,17,19,0,1,1,16,20,0,0,0,37.55
752,17,19,0,0,0,17,20,1,0,1,37.6
753,17,19,0,0,0,17,20,0,0,0,37.65
754,18,19,1,0,1,17,19,0,-1,1,37.7
755,18,21,0,2,2,16,18,-1,-1,1.414213562,37.75
756,19,20,1,-1,1.414213562,17,20,1,2,2.236067977,37.8
757,18,20,-1,0,1,16,19,-1,-1,1.414213562,37.85
758,18,19,0,-1,1,17,19,1,0,1,37.9
759,18,20,0,1,1,17,19,0,0,0,37.95
760,18,19,0,-1,1,16,19,-1,0,1,38
761,17,20,-1,1,1.414213562,17,19,1,0,1,38.05
762,18,19,1,-1,1.414213562,15,18,-2,-1,2.236067977,38.1
763,18,21,0,2,2,17,18,2,0,2,38.15
764,,,,,,16,18,-1,0,1,38.2
765,19,18,1,-3,3.16227766,16,16,0,-2,2,38.25
766,19,19,0,1,1,16,17,0,1,1,38.3
767,19,19,0,0,0,17,17,1,0,1,38.35
768,20,20,1,1,1.414213562,18,17,1,0,1,38.4
769,19,17,-1,-3,3.16227766,17,18,-1,1,1.414213562,38.45
770,19,18,0,1,1,15,17,-2,-1,2.236067977,38.5
771,20,17,1,-1,1.414213562,18,16,3,-1,3.16227766,38.55
772,21,17,1,0,1,18,17,0,1,1,38.6
773,20,18,-1,1,1.414213562,17,18,-1,1,1.414213562,38.65
774,21,16,1,-2,2.236067977,19,16,2,-2,2.828427125,38.7
775,21,18,0,2,2,17,16,-2,0,2,38.75
776,19,17,-2,-1,2.236067977,18,17,1,1,1.414213562,38.8
777,20,16,1,-1,1.414213562,17,18,-1,1,1.414213562,38.85
778,20,17,0,1,1,18,17,1,-1,1.414213562,38.9
779,18,17,-2,0,2,16,18,-2,1,2.236067977,38.95
780,20,16,2,-1,2.236067977,18,18,2,0,2,39
781,19,18,-1,2,2.236067977,18,17,0,-1,1,39.05
782,18,18,-1,0,1,17,17,-1,0,1,39.1
783,18,18,0,0,0,17,17,0,0,0,39.15
784,18,17,0,-1,1,19,17,2,0,2,39.2
785,19,18,1,1,1.414213562,17,16,-2,-1,2.236067977,39.25
786,19,18,0,0,0,18,17,1,1,1.414213562,39.3
787,18,16,-1,-2,2.236067977,17,16,-1,-1,1.414213562,39.35
788,18,17,0,1,1,17,17,0,1,1,39.4
789,19,16,1,-1,1.414213562,18,17,1,0,1,39.45
790,19,15,0,-1,1,18,16,0,-1,1,39.5
791,18,13,-1,-2,2.236067977,19,16,1,0,1,39.55
792,20,16,2,3,3.605551275,18,16,-1,0,1,39.6
793,19,17,-1,1,1.414213562,17,17,-1,1,1.414213562,39.65
794,19,16,0,-1,1,17,17,0,0,0,39.7
795,18,17,-1,1,1.414213562,15,15,-2,-2,2.828427125,39.75
796,18,18,0,1,1,16,16,1,1,1.414213562,39.8
797,19,16,1,-2,2.236067977,16,17,0,1,1,39.85
798,18,18,-1,2,2.236067977,15,16,-1,-1,1.414213562,39.9
799,20,16,2,-2,2.828427125,15,16,0,0,0,39.95
800,17,18,-3,2,3.605551275,17,16,2,0,2,40
801,18,17,1,-1,1.414213562,15,16,-2,0,2,40.05
802,20,14,2,-3,3.605551275,15,18,0,2,2,40.1
803,18,15,-2,1,2.236067977,14,17,-1,-1,1.414213562,40.15
804,17,13,-1,-2,2.236067977,14,15,0,-2,2,40.2
805,18,15,1,2,2.236067977,15,16,1,1,1.414213562,40.25
806,18,14,0,-1,1,13,13,-2,-3,3.605551275,40.3
807,17,18,-1,4,4.123105626,16,15,3,2,3.605551275,40.35
808,18,18,1,0,1,14,17,-2,2,2.828427125,40.4
809,20,18,2,0,2,16,15,2,-2,2.828427125,40.45
810,19,17,-1,-1,1.414213562,15,17,-1,2,2.236067977,40.5
811,17,18,-2,1,2.236067977,16,17,1,0,1,40.55
812,16,18,-1,0,1,16,18,0,1,1,40.6
813,18,19,2,1,2.236067977,16,18,0,0,0,40.65
814,17,19,-1,0,1,16,18,0,0,0,40.7
815,18,19,1,0,1,17,18,1,0,1,40.75
816,18,20,0,1,1,15,18,-2,0,2,40.8
817,18,19,0,-1,1,15,18,0,0,0,40.85
818,19,20,1,1,1.414213562,16,18,1,0,1,40.9
819,19,19,0,-1,1,16,17,0,-1,1,40.95
820,,,,,,15,15,-1,-2,2.236067977,41
821,20,12,1,-7,7.071067812,16,17,1,2,2.236067977,41.05
822,19,20,-1,8,8.062257748,17,18,1,1,1.414213562,41.1
823,19,20,0,0,0,17,18,0,0,0,41.15
824,19,20,0,0,0,17,18,0,0,0,41.2
825,19,20,0,0,0,16,17,-1,-1,1.414213562,41.25
826,19,18,0,-2,2,16,16,0,-1,1,41.3
827,18,18,-1,0,1,16,17,0,1,1,41.35
828,19,19,1,1,1.414213562,14,17,-2,0,2,41.4
829,19,18,0,-1,1,16,17,2,0,2,41.45
830,17,18,-2,0,2,15,18,-1,1,1.414213562,41.5
831,18,19,1,1,1.414213562,15,18,0,0,0,41.55
832,20,19,2,0,2,15,18,0,0,0,41.6
833,20,18,0,-1,1,15,19,0,1,1,41.65
834,18,17,-2,-1,2.236067977,13,16,-2,-3,3.605551275,41.7
835,18,17,0,0,0,14,17,1,1,1.414213562,41.75
836,19,19,1,2,2.236067977,15,17,1,0,1,41.8
837,19,18,0,-1,1,15,16,0,-1,1,41.85
838,20,18,1,0,1,14,17,-1,1,1.414213562,41.9
839,20,18,0,0,0,15,16,1,-1,1.414213562,41.95
840,20,17,0,-1,1,14,17,-1,1,1.414213562,42
841,19,18,-1,1,1.414213562,15,16,1,-1,1.414213562,42.05
842,20,17,1,-1,1.414213562,14,16,-1,0,1,42.1
843,19,18,-1,1,1.414213562,15,16,1,0,1,42.15
844,19,18,0,0,0,14,17,-1,1,1.414213562,42.2
845,19,19,0,1,1,14,18,0,1,1,42.25
846,18,17,-1,-2,2.236067977,14,17,0,-1,1,42.3
847,17,18,-1,1,1.414213562,14,17,0,0,0,42.35
848,19,18,2,0,2,14,16,0,-1,1,42.4
849,20,16,1,-2,2.236067977,15,17,1,1,1.414213562,42.45
850,17,17,-3,1,3.16227766,15,16,0,-1,1,42.5
851,18,16,1,-1,1.414213562,16,15,1,-1,1.414213562,42.55
852,19,17,1,1,1.414213562,15,17,-1,2,2.236067977,42.6
853,18,16,-1,-1,1.414213562,15,16,0,-1,1,42.65
854,18,17,0,1,1,15,17,0,1,1,42.7
855,19,17,1,0,1,15,18,0,1,1,42.75
856,18,18,-1,1,1.414213562,15,18,0,0,0,42.8
857,18,17,0,-1,1,15,15,0,-3,3,42.85
858,18,18,0,1,1,14,16,-1,1,1.414213562,42.9
859,18,17,0,-1,1,14,16,0,0,0,42.95
860,,,,,,16,16,2,0,2,43
861,19,17,1,0,1,14,16,-2,0,2,43.05
862,18,17,-1,0,1,16,17,2,1,2.236067977,43.1
863,18,17,0,0,0,15,16,-1,-1,1.414213562,43.15
864,18,16,0,-1,1,17,16,2,0,2,43.2
865,17,17,-1,1,1.414213562,16,16,-1,0,1,43.25
866,18,16,1,-1,1.414213562,15,15,-1,-1,1.414213562,43.3
867,16,16,-2,0,2,15,16,0,1,1,43.35
868,17,15,1,-1,1.414213562,14,16,-1,0,1,43.4
869,16,16,-1,1,1.414213562,14,16,0,0,0,43.45
870,17,16,1,0,1,12,15,-2,-1,2.236067977,43.5
871,17,16,0,0,0,15,17,3,2,3.605551275,43.55
872,16,14,-1,-2,2.236067977,15,15,0,-2,2,43.6
873,18,16,2,2,2.828427125,13,13,-2,-2,2.828427125,43.65
874,18,17,0,1,1,14,16,1,3,3.16227766,43.7
875,16,15,-2,-2,2.828427125,15,18,1,2,2.236067977,43.75
876,16,17,0,2,2,14,17,-1,-1,1.414213562,43.8
877,16,18,0,1,1,15,16,1,-1,1.414213562,43.85
878,16,17,0,-1,1,16,17,1,1,1.414213562,43.9
879,16,17,0,0,0,17,17,1,0,1,43.95
880,16,17,0,0,0,16,17,-1,0,1,44
881,15,17,-1,0,1,16,18,0,1,1,44.05
882,17,17,2,0,2,17,17,1,-1,1.414213562,44.1
883,15,17,-2,0,2,18,18,1,1,1.414213562,44.15
884,16,18,1,1,1.414213562,17,17,-1,-1,1.414213562,44.2
885,15,17,-1,-1,1.414213562,16,17,-1,0,1,44.25
886,15,17,0,0,0,17,17,1,0,1,44.3
887,15,16,0,-1,1,15,17,-2,0,2,44.35
888,,,,,,16,17,1,0,1,44.4
889,,,,,,14,17,-2,0,2,44.45
890,,,,,,16,17,2,0,2,44.5
891,16,14,1,-2,2.236067977,16,17,0,0,0,44.55
892,19,15,3,1,3.16227766,16,17,0,0,0,44.6
893,17,15,-2,0,2,15,18,-1,1,1.414213562,44.65
894,15,17,-2,2,2.828427125,17,17,2,-1,2.236067977,44.7
895,16,16,1,-1,1.414213562,16,17,-1,0,1,44.75
896,,,,,,17,17,1,0,1,44.8
897,17,17,1,1,1.414213562,18,19,1,2,2.236067977,44.85
898,17,17,0,0,0,15,16,-3,-3,4.242640687,44.9
899,16,17,-1,0,1,18,16,3,0,3,44.95
900,16,17,0,0,0,16,17,-2,1,2.236067977,45
901,,,,,,18,17,2,0,2,45.05
902,,,,,,,,,,,45.1
903,17,16,1,-1,1.414213562,17,15,-1,-2,2.236067977,45.15
904,17,17,0,1,1,17,16,0,1,1,45.2
905,18,18,1,1,1.414213562,17,17,0,1,1,45.25
906,16,17,-2,-1,2.236067977,19,17,2,0,2,45.3
907,17,19,1,2,2.236067977,18,16,-1,-1,1.414213562,45.35
908,17,17,0,-2,2,17,16,-1,0,1,45.4
909,17,19,0,2,2,16,17,-1,1,1.414213562,45.45
910,17,18,0,-1,1,19,14,3,-3,4.242640687,45.5
